B_T,M_muB_per_Yb,M_err_muB_per_Yb,T_sample_K,moment_column,mass_mg,source_file
1.61096,0.57989,0.000111465,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.61796,0.58217,0.000116583,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.62529,0.584487,0.000108767,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.63227,0.586824,0.000116496,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.63891,0.58911,0.000125385,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.64593,0.59146,0.000124672,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.65296,0.593701,0.000111501,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.661,0.596042,0.000123005,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.66798,0.598376,0.000108149,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.6746,0.600605,0.000116988,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.6823,0.602969,0.000122018,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.68861,0.60519,0.000101675,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.69493,0.607524,0.000112042,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.70304,0.609853,0.000106057,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.71043,0.612095,0.000110409,2.5011,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.71708,0.614346,0.000125721,2.5010,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.72442,0.616636,0.000119103,2.5011,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.73108,0.618916,0.000101183,2.5015,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.73737,0.621192,0.000117107,2.5013,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.7447,0.623534,0.000127746,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.75138,0.625822,0.00012209,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.7591,0.628047,0.000111945,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.76505,0.630469,0.000117307,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.77275,0.632665,0.000112356,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.78078,0.634956,0.000104762,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.78707,0.637218,0.000112084,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.79336,0.639461,0.000122512,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.80003,0.641646,0.00010909,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.80737,0.643936,0.000130641,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.81575,0.646181,0.000117958,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.82098,0.648377,0.00011442,2.5012,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.82829,0.650613,0.000107815,2.5013,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.83562,0.652866,0.000118056,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.84296,0.655149,0.000121145,2.5010,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.8496,0.657325,0.000117364,2.5011,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.85695,0.659685,0.000117987,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.86361,0.661858,0.000129909,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.8713,0.664157,0.000113396,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.87794,0.666368,0.000112266,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.88458,0.66863,0.000126471,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.89263,0.670888,0.000123224,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.89788,0.673098,0.000116193,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.90487,0.675312,0.000109278,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.91292,0.677518,0.000107208,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.91956,0.679775,0.000121634,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.92585,0.681951,0.000105863,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.93391,0.68415,0.000113079,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.94021,0.686408,0.000108017,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.94686,0.688579,0.000112175,2.5010,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.95386,0.690763,0.000114011,2.5013,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.96084,0.692989,0.000114464,2.5013,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.96786,0.695206,0.000112259,2.5010,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.97487,0.69747,0.000123172,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.98186,0.699727,0.000118199,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.98886,0.701938,0.000126469,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
1.99589,0.704144,0.000123244,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.00429,0.706205,0.000115828,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.00989,0.708453,0.000126998,2.5010,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.01792,0.710574,0.000120507,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.02454,0.712801,0.00010381,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.03222,0.715032,0.000116408,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.03852,0.71721,0.000122206,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.04554,0.719428,0.000121497,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.05254,0.721584,0.000120139,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.05884,0.723731,9.45164e-05,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.06655,0.725893,0.000107018,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.07322,0.728199,0.000101258,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.08128,0.730287,0.000114589,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.08723,0.732526,0.000106432,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.09529,0.734639,0.000117698,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.1016,0.736815,0.000108554,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.10792,0.738996,0.000104686,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.11562,0.741147,0.000110692,2.5010,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.12334,0.743342,0.00010714,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.13,0.74545,0.000114712,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.13774,0.747678,0.000128512,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.14406,0.749862,0.000121416,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.1507,0.752074,0.0001372,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.15806,0.754161,0.000109979,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.164,0.756331,0.000119431,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.17171,0.758457,0.000128433,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.17767,0.760581,0.00012933,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.18503,0.762708,0.000104229,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.19274,0.764864,0.000116737,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.1994,0.767001,0.000124493,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.20571,0.769154,0.000102585,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.21342,0.771239,0.000107468,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.22044,0.773349,0.000117508,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.22851,0.775606,0.000109924,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.2348,0.777689,0.00011019,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.24111,0.779824,0.00011483,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.24917,0.781988,0.000109036,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.25619,0.784115,0.000117318,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.2625,0.786232,0.0001013,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.26913,0.788333,0.000110367,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.27649,0.790412,0.000113609,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.28315,0.792504,0.000103836,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.29087,0.79463,0.000112162,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.29685,0.796711,0.00012361,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.30563,0.79889,0.000111943,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.31159,0.800885,0.000112368,2.5009,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.31822,0.802985,0.000113306,2.5011,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.32588,0.805083,0.00012341,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.33358,0.807233,0.000104781,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.33988,0.809283,0.000112401,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.34619,0.8114,0.000115989,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.35355,0.813524,0.000124344,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.35989,0.815635,0.00011498,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.36692,0.817622,0.000114072,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.37392,0.819864,0.00011268,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.38091,0.821885,0.000110239,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.38862,0.823965,0.000115303,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.39739,0.826029,0.000102127,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.40266,0.828051,0.000105225,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.41002,0.830198,0.000103057,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.41667,0.832172,0.000111866,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.42298,0.834224,0.00010272,2.5009,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.43105,0.836268,9.40508e-05,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.43737,0.838392,0.000126784,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.44473,0.840517,0.000121597,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.45105,0.84262,0.000106791,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.45878,0.844562,0.000105131,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.46544,0.846668,0.000102556,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.47279,0.848686,0.00010577,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.47943,0.850755,8.89974e-05,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.48643,0.852844,0.000102298,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.49378,0.854851,0.000109604,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.5008,0.856894,0.000108946,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.50747,0.858987,9.3621e-05,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.51447,0.861089,9.14967e-05,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.52182,0.86308,7.32971e-05,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.52816,0.865073,0.000111862,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.53625,0.867101,9.30882e-05,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.5422,0.869181,8.85241e-05,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.54922,0.871249,8.65159e-05,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.55659,0.873173,0.000104823,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.56429,0.875213,0.000106121,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.5713,0.877286,9.76118e-05,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.5783,0.879337,8.99153e-05,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.58566,0.881317,9.39664e-05,2.5009,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.59268,0.883366,0.000110652,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.5983,0.885331,7.65729e-05,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.60531,0.887357,8.12315e-05,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.61234,0.889374,9.96614e-05,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.62005,0.891354,9.05801e-05,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.62636,0.893468,0.000100872,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.63336,0.895423,0.000105462,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.64038,0.897526,0.000100934,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.64805,0.899402,8.46461e-05,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.65432,0.901475,8.9177e-05,2.4994,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.66236,0.903449,0.000106058,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.66796,0.905404,9.86035e-05,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.67604,0.907432,6.46352e-05,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.682,0.909346,0.000116702,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.69007,0.911226,8.21377e-05,2.5010,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.69707,0.913235,6.78282e-05,2.5017,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.70481,0.915229,0.000121311,2.5011,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.71115,0.917235,9.56925e-05,2.5011,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.71745,0.919171,8.13757e-05,2.5011,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.72443,0.921173,0.000105669,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.73179,0.923225,6.58944e-05,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.73916,0.925179,0.000105295,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.74512,0.927139,5.64136e-05,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.75212,0.929131,9.59315e-05,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.75948,0.931077,0.000117493,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.76753,0.933034,9.35476e-05,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.77349,0.935063,9.04193e-05,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.78051,0.937012,8.33215e-05,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.78752,0.938942,0.000117228,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.79524,0.940906,8.61847e-05,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.80188,0.942747,9.60904e-05,2.5010,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.80856,0.944712,0.00010179,2.5011,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.8163,0.946678,0.000116373,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.82297,0.948679,0.000120969,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.83105,0.950595,0.00010022,2.5010,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.83634,0.95254,0.000105714,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.84372,0.954572,8.24644e-05,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.85074,0.956448,8.96096e-05,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.85881,0.958351,9.73323e-05,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.86476,0.960373,7.50823e-05,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.87212,0.962274,0.000107419,2.4994,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.87912,0.964188,9.09913e-05,2.4994,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.88579,0.966137,9.64384e-05,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.8935,0.968022,0.00010702,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.89945,0.969866,7.59476e-05,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.90783,0.971779,0.000101177,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.91449,0.97375,0.000113473,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.92048,0.975557,7.46128e-05,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.92786,0.977436,0.000123093,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.93555,0.979533,0.000123362,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.94149,0.981254,7.82758e-05,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.94918,0.983233,9.87538e-05,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.95549,0.985134,0.000114615,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.96358,0.987039,0.000126931,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.96991,0.988936,8.80106e-05,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.97762,0.990835,9.88437e-05,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.98356,0.992581,8.92563e-05,2.5009,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.99058,0.994519,0.000117139,2.5009,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
2.9976,0.996448,9.48355e-05,2.5009,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.00463,0.99831,0.0001139,2.5010,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.01198,1.00023,8.17197e-05,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.02109,1.00216,0.000111861,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.02636,1.00404,0.000126939,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.03268,1.00595,0.000107153,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.03968,1.00785,0.000116496,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.04806,1.00971,0.000111956,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.0547,1.01151,0.000102936,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.06067,1.01337,9.51428e-05,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.06875,1.01517,0.000100901,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.07471,1.01707,0.000104676,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.08277,1.01887,0.000105833,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.08942,1.02077,8.36836e-05,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.09783,1.02263,0.000127747,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.10309,1.02449,6.73088e-05,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.10976,1.02633,9.98246e-05,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.11677,1.02828,6.13769e-05,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.12519,1.02999,0.000111343,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.13116,1.03183,8.57051e-05,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.13782,1.03366,8.55796e-05,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.14482,1.03562,4.94746e-05,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.15181,1.03724,8.31336e-05,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.15951,1.03915,8.33062e-05,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.1658,1.04093,0.000109202,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.17281,1.04279,9.77832e-05,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.17983,1.04468,0.000102405,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
3.18754,1.04653,9.50199e-05,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
