B_T,M_muB_per_Yb,M_err_muB_per_Yb,T_sample_K,moment_column,mass_mg,source_file
1.51827,0.368212,0.000113483,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.52421,0.369916,0.00010152,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.5319,0.371397,0.000100759,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.54065,0.373038,0.000111985,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.5459,0.37465,9.61115e-05,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.55221,0.376254,9.73023e-05,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.5599,0.37786,0.000109743,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.56622,0.379348,9.81811e-05,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.5743,0.381019,0.000105683,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.58058,0.382515,0.000130618,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.58826,0.384209,9.07109e-05,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.59419,0.385713,0.000101654,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.6012,0.387378,0.000126225,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.60858,0.388902,9.54966e-05,2.5007,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.61663,0.390356,0.000115133,2.5007,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.62294,0.392108,0.000123173,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.63062,0.393768,9.94217e-05,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.63692,0.395376,0.000113241,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.64321,0.396931,0.000121951,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.65021,0.398406,0.000134144,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.65722,0.400052,0.000118027,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.66455,0.401864,0.000139687,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.67224,0.403257,0.000135703,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.67889,0.404773,0.000103634,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.68623,0.406458,0.000110158,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.69288,0.408021,0.000127008,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.69924,0.40947,8.89969e-05,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.70735,0.411151,0.000119274,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.71329,0.41269,0.000125049,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.72134,0.414428,0.000109541,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.72835,0.415972,0.000110836,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.73502,0.417574,0.00012487,2.5008,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.7413,0.419111,9.38343e-05,2.5008,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.74829,0.420553,0.000118552,2.5007,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.75529,0.422156,0.000101218,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.763,0.423718,0.000115481,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.76895,0.425416,0.000112206,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.77629,0.426772,0.000105001,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.78326,0.428203,0.00012947,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.79094,0.429851,0.000129922,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.79722,0.431465,0.00014709,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.80418,0.432998,0.000141627,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.81116,0.434692,0.000117122,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.81815,0.436316,0.000101122,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.82621,0.437714,0.000112414,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.83253,0.43921,0.000117004,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.84061,0.440773,0.000102827,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.84655,0.44233,9.9391e-05,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.8532,0.443819,0.000118798,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.86091,0.445488,0.000126802,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.86721,0.44736,0.000132543,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.8749,0.448702,0.000122,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.88119,0.450088,0.000125223,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.88889,0.451474,0.000125172,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.89483,0.453312,0.000136187,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.90215,0.454703,0.000104026,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.90984,0.456254,0.000133316,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.91682,0.457988,0.000143623,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.92346,0.459202,0.00011292,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.93011,0.460929,0.000108993,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.93817,0.462546,0.000136454,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.94445,0.463979,0.000158241,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.95175,0.465422,0.000121558,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.9577,0.466799,0.000109974,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.96507,0.468591,0.000139446,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.97243,0.470069,0.000121221,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.98013,0.471601,0.000142756,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.98643,0.472895,0.000138026,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
1.99309,0.474615,0.000131308,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.00043,0.476123,0.000122593,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.00707,0.477712,0.000137098,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.01476,0.479114,0.000123503,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.02104,0.480736,0.000120641,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.02769,0.482285,0.000112465,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.03506,0.483948,0.000107095,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.04171,0.485241,0.000150498,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.04872,0.487067,0.000151698,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.05606,0.488426,0.000133895,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.0627,0.489811,0.000118756,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.07008,0.491379,0.000144384,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.07816,0.492914,0.000139968,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.08411,0.494671,0.00013193,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.09076,0.496109,0.000119602,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.09774,0.497492,0.000121665,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.10474,0.499057,0.000138475,2.5007,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.11176,0.500545,0.000126424,2.5007,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.11877,0.501903,0.000123424,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.1265,0.503491,0.000107805,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.13316,0.504935,0.000160872,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.14088,0.506549,0.000131562,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.14826,0.507976,0.000122731,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.15529,0.509675,0.000137266,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.16261,0.510984,0.00016224,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.1707,0.51277,0.000136081,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.17492,0.513951,0.000146279,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.18158,0.515492,0.000116136,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.18895,0.517039,0.000131281,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.19699,0.518511,0.000110695,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.20292,0.520373,0.000139235,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.20993,0.521685,0.000147614,2.5007,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.21767,0.523345,0.000167737,2.5007,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.22399,0.524549,0.000143011,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.23134,0.525995,0.000117218,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.23762,0.527573,0.000154748,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.24498,0.529024,0.000139046,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.25304,0.530544,0.000161536,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.25937,0.532126,0.000132976,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.2657,0.533599,0.000148893,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.27272,0.53502,0.000156741,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.2801,0.536294,0.00011262,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.2871,0.538074,0.000151948,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.29443,0.539188,0.000148302,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.30174,0.5407,0.000116286,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.30768,0.541855,0.000160121,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.31542,0.543801,0.000140214,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.32175,0.545194,0.000126256,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.32983,0.546937,0.000135662,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.33788,0.548493,0.000134168,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.34453,0.549638,0.000129751,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.35119,0.551121,0.000118119,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.35786,0.55267,0.000111279,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.36453,0.554184,0.000161484,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.37189,0.555414,9.53064e-05,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.37818,0.557204,0.000155083,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.38589,0.558572,0.000123241,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.39221,0.55999,0.000133794,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.39992,0.561464,0.000131674,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.40658,0.562981,0.000119004,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.41325,0.564518,0.000119623,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.4206,0.565792,0.00013377,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.42795,0.567217,0.000102971,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.43497,0.568918,0.000144323,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.4413,0.57006,0.00014451,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.44796,0.571729,0.000138642,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.45532,0.573317,0.000154469,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.46304,0.574713,0.000122669,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.47006,0.576233,0.000156991,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.47671,0.57739,0.000124696,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.48335,0.578967,0.000126871,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.49069,0.580431,0.000136752,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.49703,0.581927,0.000151094,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.50511,0.583157,0.000161259,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.5128,0.584637,0.000153931,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.51943,0.586307,0.00015125,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.52572,0.587611,0.000156912,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.5331,0.588998,0.000153229,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.53945,0.590716,0.00016912,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.54717,0.592143,0.000128862,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.55349,0.593387,0.000145993,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.56121,0.594723,0.000126606,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.56718,0.596198,0.000134274,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.57419,0.597398,0.000155362,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.58153,0.598908,0.000133176,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.58993,0.600487,0.000158371,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.5959,0.601867,0.000177883,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.60257,0.603271,0.000119402,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.60994,0.604796,0.000130906,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.61659,0.606377,0.000114628,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.62393,0.60742,0.000148872,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.63055,0.609104,0.000135801,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.63826,0.610748,0.00012342,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.64457,0.611723,0.000123259,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.65124,0.613288,0.000134352,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.65823,0.614409,0.000126969,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.66521,0.615922,0.000161086,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.67221,0.617401,0.000119616,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.68065,0.618558,0.000105625,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.68664,0.620265,0.00015176,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.69365,0.621569,0.000177843,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.70032,0.623163,0.000109452,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.70874,0.62455,0.000148023,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.71435,0.625992,0.000131928,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.72137,0.62726,0.00012117,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.72837,0.628599,0.000130642,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.73536,0.630053,0.000103434,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.74376,0.631531,0.000125743,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.75078,0.633019,0.000150237,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.75712,0.634601,0.000120709,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.76342,0.63598,0.000153372,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.77043,0.637245,0.000203589,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.77745,0.638559,0.000159032,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.78444,0.640132,0.00013054,2.5007,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.79143,0.641447,0.000154602,2.5007,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.7991,0.643147,0.000199008,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.80539,0.644343,0.000164926,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.81348,0.645872,0.000155459,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.81945,0.647075,0.000119069,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.82647,0.648415,0.000144157,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.8335,0.650076,0.000165028,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.8416,0.651287,0.00015974,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.84862,0.653095,0.000145294,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.85564,0.654378,0.000162137,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.8616,0.655613,0.000126749,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.8686,0.657233,0.000140913,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.87666,0.658287,0.000135642,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.88297,0.659753,0.000184299,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.88964,0.661418,0.0001151,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.89734,0.662712,0.000142626,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.90362,0.664106,0.000163879,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.91131,0.665422,0.000159275,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.91762,0.66664,0.000154623,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.9264,0.668314,0.000158799,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.93201,0.669584,0.000135372,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.93866,0.670816,0.000127314,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.9464,0.672066,0.000108916,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.95271,0.67356,0.000133688,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.95972,0.675135,0.00016019,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.96671,0.676087,0.000136176,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.97477,0.677866,0.000187981,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.98073,0.678896,0.000136018,2.5007,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.9881,0.680428,0.000162878,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
2.99478,0.681808,0.000137526,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
3.00252,0.683092,0.000113135,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
3.00848,0.684829,0.000166962,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
3.01618,0.685745,0.000137716,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
3.02319,0.687148,0.000159558,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
3.03055,0.688766,0.000181908,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
3.03757,0.690072,0.000162487,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
3.04388,0.691696,0.000164554,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
3.05158,0.692435,0.00014577,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
3.05789,0.693806,0.000115126,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
3.06526,0.69556,0.000148799,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
3.07228,0.696881,0.000129138,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
3.07999,0.698308,0.000172011,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
3.08594,0.699399,0.000119228,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
3.094,0.700847,0.000142301,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
3.09996,0.70251,0.000141993,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
3.10733,0.703724,0.000163283,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
