# Intensity Error [H,-0.5H,0] DeltaE [0,0,L] [0,K,0]
#  shape: 67x80x1x1
2.750753e-04 7.940809e-05 3.770004e-01 2.475000e+00 0.000000e+00 5.000000e-01
6.807165e-04 1.242821e-04 3.770004e-01 2.525000e+00 0.000000e+00 5.000000e-01
4.079306e-04 9.615069e-05 3.770004e-01 2.575000e+00 0.000000e+00 5.000000e-01
3.588118e-04 8.970351e-05 3.770004e-01 2.625000e+00 0.000000e+00 5.000000e-01
4.409194e-04 9.859328e-05 3.770004e-01 2.675000e+00 0.000000e+00 5.000000e-01
4.803364e-04 1.024086e-04 3.770004e-01 2.725000e+00 0.000000e+00 5.000000e-01
3.855909e-04 9.088540e-05 3.770004e-01 2.775000e+00 0.000000e+00 5.000000e-01
3.840525e-04 9.052274e-05 3.770004e-01 2.825000e+00 0.000000e+00 5.000000e-01
4.199625e-04 9.390718e-05 3.770004e-01 2.875000e+00 0.000000e+00 5.000000e-01
4.144978e-04 9.268527e-05 3.770004e-01 2.925000e+00 0.000000e+00 5.000000e-01
2.442061e-04 7.049673e-05 3.770004e-01 2.975000e+00 0.000000e+00 5.000000e-01
3.228801e-04 8.072027e-05 3.770004e-01 3.025000e+00 0.000000e+00 5.000000e-01
3.179386e-04 7.948567e-05 3.770004e-01 3.075000e+00 0.000000e+00 5.000000e-01
1.171165e-04 4.781265e-05 3.770004e-01 3.125000e+00 0.000000e+00 5.000000e-01
7.664581e-05 3.832291e-05 3.770004e-01 3.175000e+00 0.000000e+00 5.000000e-01
3.007793e-04 7.519593e-05 3.770004e-01 3.225000e+00 0.000000e+00 5.000000e-01
3.705906e-04 8.286775e-05 3.770004e-01 3.275000e+00 0.000000e+00 5.000000e-01
3.273415e-04 7.715581e-05 3.770004e-01 3.325000e+00 0.000000e+00 5.000000e-01
4.294804e-04 8.766843e-05 3.770004e-01 3.375000e+00 0.000000e+00 5.000000e-01
2.449271e-04 6.546112e-05 3.770004e-01 3.425000e+00 0.000000e+00 5.000000e-01
3.753488e-04 8.002582e-05 3.770004e-01 3.475000e+00 0.000000e+00 5.000000e-01
2.009247e-04 5.800380e-05 3.770004e-01 3.525000e+00 0.000000e+00 5.000000e-01
4.568187e-04 8.633232e-05 3.770004e-01 3.575000e+00 0.000000e+00 5.000000e-01
5.416828e-04 9.289944e-05 3.770004e-01 3.625000e+00 0.000000e+00 5.000000e-01
3.419434e-04 7.290548e-05 3.770004e-01 3.675000e+00 0.000000e+00 5.000000e-01
3.612418e-04 7.374027e-05 3.770004e-01 3.725000e+00 0.000000e+00 5.000000e-01
4.406676e-04 8.045601e-05 3.770004e-01 3.775000e+00 0.000000e+00 5.000000e-01
4.548849e-04 8.041480e-05 3.770004e-01 3.825000e+00 0.000000e+00 5.000000e-01
3.000414e-04 6.397122e-05 3.770004e-01 3.875000e+00 0.000000e+00 5.000000e-01
3.937620e-04 7.189328e-05 3.770004e-01 3.925000e+00 0.000000e+00 5.000000e-01
4.962173e-04 7.846356e-05 3.770004e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.454380e-01 3.231926e-03 3.970004e-01 2.500000e-02 0.000000e+00 5.000000e-01
1.953489e-01 2.431627e-03 3.970004e-01 7.500000e-02 0.000000e+00 5.000000e-01
5.673107e-02 1.323991e-03 3.970004e-01 1.250000e-01 0.000000e+00 5.000000e-01
2.456015e-02 8.618934e-04 3.970004e-01 1.750000e-01 0.000000e+00 5.000000e-01
1.150817e-02 6.031925e-04 3.970004e-01 2.250000e-01 0.000000e+00 5.000000e-01
4.442164e-03 3.701808e-04 3.970004e-01 2.750000e-01 0.000000e+00 5.000000e-01
1.315006e-03 2.029101e-04 3.970004e-01 3.250000e-01 0.000000e+00 5.000000e-01
1.172870e-03 1.902649e-04 3.970004e-01 3.750000e-01 0.000000e+00 5.000000e-01
1.115646e-03 1.859413e-04 3.970004e-01 4.250000e-01 0.000000e+00 5.000000e-01
1.176379e-03 1.908342e-04 3.970004e-01 4.750000e-01 0.000000e+00 5.000000e-01
1.701863e-03 2.274213e-04 3.970004e-01 5.250000e-01 0.000000e+00 5.000000e-01
1.586584e-03 2.200199e-04 3.970004e-01 5.750000e-01 0.000000e+00 5.000000e-01
1.201973e-03 1.900488e-04 3.970004e-01 6.250000e-01 0.000000e+00 5.000000e-01
1.431054e-03 2.065552e-04 3.970004e-01 6.750000e-01 0.000000e+00 5.000000e-01
1.709577e-03 2.244788e-04 3.970004e-01 7.250000e-01 0.000000e+00 5.000000e-01
1.776628e-03 2.293620e-04 3.970004e-01 7.750000e-01 0.000000e+00 5.000000e-01
1.511367e-03 2.095892e-04 3.970004e-01 8.250000e-01 0.000000e+00 5.000000e-01
3.178553e-03 3.058568e-04 3.970004e-01 8.750000e-01 0.000000e+00 5.000000e-01
2.377348e-03 2.625348e-04 3.970004e-01 9.250000e-01 0.000000e+00 5.000000e-01
2.180902e-03 2.535252e-04 3.970004e-01 9.750000e-01 0.000000e+00 5.000000e-01
2.900352e-03 2.900358e-04 3.970004e-01 1.025000e+00 0.000000e+00 5.000000e-01
2.376601e-03 2.624521e-04 3.970004e-01 1.075000e+00 0.000000e+00 5.000000e-01
2.505007e-03 2.701224e-04 3.970004e-01 1.125000e+00 0.000000e+00 5.000000e-01
2.565464e-03 2.704242e-04 3.970004e-01 1.175000e+00 0.000000e+00 5.000000e-01
2.217623e-03 2.510968e-04 3.970004e-01 1.225000e+00 0.000000e+00 5.000000e-01
1.953698e-03 2.335121e-04 3.970004e-01 1.275000e+00 0.000000e+00 5.000000e-01
2.382425e-03 2.569042e-04 3.970004e-01 1.325000e+00 0.000000e+00 5.000000e-01
2.318162e-03 2.529329e-04 3.970004e-01 1.375000e+00 0.000000e+00 5.000000e-01
2.192574e-03 2.451378e-04 3.970004e-01 1.425000e+00 0.000000e+00 5.000000e-01
1.698365e-03 2.156931e-04 3.970004e-01 1.475000e+00 0.000000e+00 5.000000e-01
1.760429e-03 2.200542e-04 3.970004e-01 1.525000e+00 0.000000e+00 5.000000e-01
2.235288e-03 2.468469e-04 3.970004e-01 1.575000e+00 0.000000e+00 5.000000e-01
2.007380e-03 2.333539e-04 3.970004e-01 1.625000e+00 0.000000e+00 5.000000e-01
1.189951e-03 1.793924e-04 3.970004e-01 1.675000e+00 0.000000e+00 5.000000e-01
1.481657e-03 1.979953e-04 3.970004e-01 1.725000e+00 0.000000e+00 5.000000e-01
1.462162e-03 1.953901e-04 3.970004e-01 1.775000e+00 0.000000e+00 5.000000e-01
1.401523e-03 1.907237e-04 3.970004e-01 1.825000e+00 0.000000e+00 5.000000e-01
1.806686e-03 2.159409e-04 3.970004e-01 1.875000e+00 0.000000e+00 5.000000e-01
1.909879e-03 2.220196e-04 3.970004e-01 1.925000e+00 0.000000e+00 5.000000e-01
2.514825e-03 2.540368e-04 3.970004e-01 1.975000e+00 0.000000e+00 5.000000e-01
1.641455e-03 2.051826e-04 3.970004e-01 2.025000e+00 0.000000e+00 5.000000e-01
2.018357e-03 2.256601e-04 3.970004e-01 2.075000e+00 0.000000e+00 5.000000e-01
1.195904e-03 1.726146e-04 3.970004e-01 2.125000e+00 0.000000e+00 5.000000e-01
7.367910e-04 1.345196e-04 3.970004e-01 2.175000e+00 0.000000e+00 5.000000e-01
6.809905e-04 1.286956e-04 3.970004e-01 2.225000e+00 0.000000e+00 5.000000e-01
5.827591e-04 1.189555e-04 3.970004e-01 2.275000e+00 0.000000e+00 5.000000e-01
3.400133e-04 9.087257e-05 3.970004e-01 2.325000e+00 0.000000e+00 5.000000e-01
3.836056e-04 9.590179e-05 3.970004e-01 2.375000e+00 0.000000e+00 5.000000e-01
4.711012e-04 1.053418e-04 3.970004e-01 2.425000e+00 0.000000e+00 5.000000e-01
4.180478e-04 9.853525e-05 3.970004e-01 2.475000e+00 0.000000e+00 5.000000e-01
2.757930e-04 7.961487e-05 3.970004e-01 2.525000e+00 0.000000e+00 5.000000e-01
2.756272e-04 7.956711e-05 3.970004e-01 2.575000e+00 0.000000e+00 5.000000e-01
3.623806e-04 9.059560e-05 3.970004e-01 2.625000e+00 0.000000e+00 5.000000e-01
1.343982e-04 5.486803e-05 3.970004e-01 2.675000e+00 0.000000e+00 5.000000e-01
3.971931e-04 9.361999e-05 3.970004e-01 2.725000e+00 0.000000e+00 5.000000e-01
2.179705e-04 6.892876e-05 3.970004e-01 2.775000e+00 0.000000e+00 5.000000e-01
4.316099e-04 9.651191e-05 3.970004e-01 2.825000e+00 0.000000e+00 5.000000e-01
2.979629e-04 7.963419e-05 3.970004e-01 2.875000e+00 0.000000e+00 5.000000e-01
2.518630e-04 7.270733e-05 3.970004e-01 2.925000e+00 0.000000e+00 5.000000e-01
2.879982e-04 7.697124e-05 3.970004e-01 2.975000e+00 0.000000e+00 5.000000e-01
2.461770e-04 7.106585e-05 3.970004e-01 3.025000e+00 0.000000e+00 5.000000e-01
6.016452e-04 1.098458e-04 3.970004e-01 3.075000e+00 0.000000e+00 5.000000e-01
2.765319e-04 7.390677e-05 3.970004e-01 3.125000e+00 0.000000e+00 5.000000e-01
3.510718e-04 8.274938e-05 3.970004e-01 3.175000e+00 0.000000e+00 5.000000e-01
3.063491e-04 7.658850e-05 3.970004e-01 3.225000e+00 0.000000e+00 5.000000e-01
7.539233e-05 3.769663e-05 3.970004e-01 3.275000e+00 0.000000e+00 5.000000e-01
3.702656e-04 8.279511e-05 3.970004e-01 3.325000e+00 0.000000e+00 5.000000e-01
2.899097e-04 7.247852e-05 3.970004e-01 3.375000e+00 0.000000e+00 5.000000e-01
3.193722e-04 7.527796e-05 3.970004e-01 3.425000e+00 0.000000e+00 5.000000e-01
2.767534e-04 6.918959e-05 3.970004e-01 3.475000e+00 0.000000e+00 5.000000e-01
2.381183e-04 6.364099e-05 3.970004e-01 3.525000e+00 0.000000e+00 5.000000e-01
3.312130e-04 7.406359e-05 3.970004e-01 3.575000e+00 0.000000e+00 5.000000e-01
3.894948e-04 7.950832e-05 3.970004e-01 3.625000e+00 0.000000e+00 5.000000e-01
5.675886e-04 9.460030e-05 3.970004e-01 3.675000e+00 0.000000e+00 5.000000e-01
3.672000e-04 7.495606e-05 3.970004e-01 3.725000e+00 0.000000e+00 5.000000e-01
5.083392e-04 8.718178e-05 3.970004e-01 3.775000e+00 0.000000e+00 5.000000e-01
4.625152e-04 8.176447e-05 3.970004e-01 3.825000e+00 0.000000e+00 5.000000e-01
5.247587e-04 8.513107e-05 3.970004e-01 3.875000e+00 0.000000e+00 5.000000e-01
5.536967e-04 8.544208e-05 3.970004e-01 3.925000e+00 0.000000e+00 5.000000e-01
4.977687e-04 7.870884e-05 3.970004e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.523245e-01 3.251691e-03 4.170004e-01 2.500000e-02 0.000000e+00 5.000000e-01
1.941626e-01 2.459531e-03 4.170004e-01 7.500000e-02 0.000000e+00 5.000000e-01
5.609833e-02 1.306381e-03 4.170004e-01 1.250000e-01 0.000000e+00 5.000000e-01
2.359167e-02 8.546372e-04 4.170004e-01 1.750000e-01 0.000000e+00 5.000000e-01
1.364086e-02 6.517860e-04 4.170004e-01 2.250000e-01 0.000000e+00 5.000000e-01
4.852269e-03 3.860262e-04 4.170004e-01 2.750000e-01 0.000000e+00 5.000000e-01
1.662187e-03 2.305041e-04 4.170004e-01 3.250000e-01 0.000000e+00 5.000000e-01
1.303774e-03 2.011770e-04 4.170004e-01 3.750000e-01 0.000000e+00 5.000000e-01
5.726940e-04 1.349854e-04 4.170004e-01 4.250000e-01 0.000000e+00 5.000000e-01
1.233689e-03 1.950636e-04 4.170004e-01 4.750000e-01 0.000000e+00 5.000000e-01
7.457538e-04 1.522266e-04 4.170004e-01 5.250000e-01 0.000000e+00 5.000000e-01
8.018859e-04 1.572630e-04 4.170004e-01 5.750000e-01 0.000000e+00 5.000000e-01
9.084378e-04 1.658576e-04 4.170004e-01 6.250000e-01 0.000000e+00 5.000000e-01
1.561844e-03 2.165891e-04 4.170004e-01 6.750000e-01 0.000000e+00 5.000000e-01
1.320102e-03 1.990133e-04 4.170004e-01 7.250000e-01 0.000000e+00 5.000000e-01
1.720519e-03 2.259156e-04 4.170004e-01 7.750000e-01 0.000000e+00 5.000000e-01
1.602877e-03 2.181243e-04 4.170004e-01 8.250000e-01 0.000000e+00 5.000000e-01
2.893352e-03 2.922731e-04 4.170004e-01 8.750000e-01 0.000000e+00 5.000000e-01
2.306377e-03 2.611462e-04 4.170004e-01 9.250000e-01 0.000000e+00 5.000000e-01
2.429280e-03 2.682696e-04 4.170004e-01 9.750000e-01 0.000000e+00 5.000000e-01
2.581396e-03 2.751783e-04 4.170004e-01 1.025000e+00 0.000000e+00 5.000000e-01
2.083122e-03 2.489811e-04 4.170004e-01 1.075000e+00 0.000000e+00 5.000000e-01
3.142209e-03 3.023598e-04 4.170004e-01 1.125000e+00 0.000000e+00 5.000000e-01
3.036003e-03 2.977052e-04 4.170004e-01 1.175000e+00 0.000000e+00 5.000000e-01
3.155612e-03 3.008764e-04 4.170004e-01 1.225000e+00 0.000000e+00 5.000000e-01
2.200729e-03 2.491840e-04 4.170004e-01 1.275000e+00 0.000000e+00 5.000000e-01
2.526981e-03 2.663678e-04 4.170004e-01 1.325000e+00 0.000000e+00 5.000000e-01
1.499791e-03 2.040961e-04 4.170004e-01 1.375000e+00 0.000000e+00 5.000000e-01
2.125728e-03 2.438384e-04 4.170004e-01 1.425000e+00 0.000000e+00 5.000000e-01
1.384581e-03 1.958098e-04 4.170004e-01 1.475000e+00 0.000000e+00 5.000000e-01
1.655289e-03 2.136974e-04 4.170004e-01 1.525000e+00 0.000000e+00 5.000000e-01
1.775819e-03 2.219781e-04 4.170004e-01 1.575000e+00 0.000000e+00 5.000000e-01
1.653851e-03 2.135118e-04 4.170004e-01 1.625000e+00 0.000000e+00 5.000000e-01
1.788911e-03 2.202005e-04 4.170004e-01 1.675000e+00 0.000000e+00 5.000000e-01
1.823647e-03 2.211503e-04 4.170004e-01 1.725000e+00 0.000000e+00 5.000000e-01
1.382648e-03 1.917393e-04 4.170004e-01 1.775000e+00 0.000000e+00 5.000000e-01
1.097379e-03 1.693300e-04 4.170004e-01 1.825000e+00 0.000000e+00 5.000000e-01
1.624772e-03 2.063470e-04 4.170004e-01 1.875000e+00 0.000000e+00 5.000000e-01
1.826057e-03 2.182562e-04 4.170004e-01 1.925000e+00 0.000000e+00 5.000000e-01
1.937849e-03 2.252711e-04 4.170004e-01 1.975000e+00 0.000000e+00 5.000000e-01
2.112194e-03 2.332535e-04 4.170004e-01 2.025000e+00 0.000000e+00 5.000000e-01
1.486039e-03 1.951270e-04 4.170004e-01 2.075000e+00 0.000000e+00 5.000000e-01
1.310119e-03 1.816815e-04 4.170004e-01 2.125000e+00 0.000000e+00 5.000000e-01
7.966381e-04 1.408277e-04 4.170004e-01 2.175000e+00 0.000000e+00 5.000000e-01
8.379432e-04 1.437067e-04 4.170004e-01 2.225000e+00 0.000000e+00 5.000000e-01
4.923021e-04 1.100825e-04 4.170004e-01 2.275000e+00 0.000000e+00 5.000000e-01
7.349360e-04 1.341811e-04 4.170004e-01 2.325000e+00 0.000000e+00 5.000000e-01
5.338101e-04 1.138093e-04 4.170004e-01 2.375000e+00 0.000000e+00 5.000000e-01
5.738794e-04 1.171433e-04 4.170004e-01 2.425000e+00 0.000000e+00 5.000000e-01
5.187495e-04 1.105983e-04 4.170004e-01 2.475000e+00 0.000000e+00 5.000000e-01
4.203247e-04 9.907210e-05 4.170004e-01 2.525000e+00 0.000000e+00 5.000000e-01
4.168485e-04 9.825256e-05 4.170004e-01 2.575000e+00 0.000000e+00 5.000000e-01
3.224107e-04 8.616820e-05 4.170004e-01 2.625000e+00 0.000000e+00 5.000000e-01
3.622494e-04 9.056304e-05 4.170004e-01 2.675000e+00 0.000000e+00 5.000000e-01
4.913492e-04 1.047567e-04 4.170004e-01 2.725000e+00 0.000000e+00 5.000000e-01
2.206358e-04 6.977151e-05 4.170004e-01 2.775000e+00 0.000000e+00 5.000000e-01
6.113667e-04 1.155385e-04 4.170004e-01 2.825000e+00 0.000000e+00 5.000000e-01
4.741975e-04 1.011002e-04 4.170004e-01 2.875000e+00 0.000000e+00 5.000000e-01
2.131987e-04 6.741958e-05 4.170004e-01 2.925000e+00 0.000000e+00 5.000000e-01
3.772385e-04 8.891686e-05 4.170004e-01 2.975000e+00 0.000000e+00 5.000000e-01
2.893568e-04 7.733491e-05 4.170004e-01 3.025000e+00 0.000000e+00 5.000000e-01
6.116801e-04 1.116776e-04 4.170004e-01 3.075000e+00 0.000000e+00 5.000000e-01
2.809326e-04 7.508294e-05 4.170004e-01 3.125000e+00 0.000000e+00 5.000000e-01
3.944536e-04 8.820324e-05 4.170004e-01 3.175000e+00 0.000000e+00 5.000000e-01
1.945561e-04 6.152512e-05 4.170004e-01 3.225000e+00 0.000000e+00 5.000000e-01
3.056738e-04 7.642002e-05 4.170004e-01 3.275000e+00 0.000000e+00 5.000000e-01
2.253646e-04 6.505743e-05 4.170004e-01 3.325000e+00 0.000000e+00 5.000000e-01
1.837430e-04 5.810559e-05 4.170004e-01 3.375000e+00 0.000000e+00 5.000000e-01
2.887126e-04 7.217930e-05 4.170004e-01 3.425000e+00 0.000000e+00 5.000000e-01
3.533218e-04 7.900639e-05 4.170004e-01 3.475000e+00 0.000000e+00 5.000000e-01
2.420317e-04 6.468763e-05 4.170004e-01 3.525000e+00 0.000000e+00 5.000000e-01
3.034645e-04 7.152886e-05 4.170004e-01 3.575000e+00 0.000000e+00 5.000000e-01
3.960376e-04 8.084291e-05 4.170004e-01 3.625000e+00 0.000000e+00 5.000000e-01
2.892482e-04 6.817878e-05 4.170004e-01 3.675000e+00 0.000000e+00 5.000000e-01
4.703023e-04 8.586764e-05 4.170004e-01 3.725000e+00 0.000000e+00 5.000000e-01
5.451455e-04 9.086031e-05 4.170004e-01 3.775000e+00 0.000000e+00 5.000000e-01
4.087143e-04 7.724258e-05 4.170004e-01 3.825000e+00 0.000000e+00 5.000000e-01
5.268715e-04 8.547398e-05 4.170004e-01 3.875000e+00 0.000000e+00 5.000000e-01
5.803478e-04 8.749522e-05 4.170004e-01 3.925000e+00 0.000000e+00 5.000000e-01
5.221051e-04 8.056617e-05 4.170004e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.524342e-01 3.308698e-03 4.370004e-01 2.500000e-02 0.000000e+00 5.000000e-01
1.981145e-01 2.455800e-03 4.370004e-01 7.500000e-02 0.000000e+00 5.000000e-01
5.708443e-02 1.318662e-03 4.370004e-01 1.250000e-01 0.000000e+00 5.000000e-01
2.599769e-02 9.023941e-04 4.370004e-01 1.750000e-01 0.000000e+00 5.000000e-01
1.151259e-02 5.937172e-04 4.370004e-01 2.250000e-01 0.000000e+00 5.000000e-01
6.483421e-03 4.517218e-04 4.370004e-01 2.750000e-01 0.000000e+00 5.000000e-01
1.619934e-03 2.246447e-04 4.370004e-01 3.250000e-01 0.000000e+00 5.000000e-01
9.322199e-04 1.701995e-04 4.370004e-01 3.750000e-01 0.000000e+00 5.000000e-01
1.092579e-03 1.873760e-04 4.370004e-01 4.250000e-01 0.000000e+00 5.000000e-01
7.465663e-04 1.523924e-04 4.370004e-01 4.750000e-01 0.000000e+00 5.000000e-01
1.022877e-03 1.808210e-04 4.370004e-01 5.250000e-01 0.000000e+00 5.000000e-01
9.876453e-04 1.745929e-04 4.370004e-01 5.750000e-01 0.000000e+00 5.000000e-01
1.167759e-03 1.894360e-04 4.370004e-01 6.250000e-01 0.000000e+00 5.000000e-01
1.283027e-03 1.979758e-04 4.370004e-01 6.750000e-01 0.000000e+00 5.000000e-01
1.926646e-03 2.408312e-04 4.370004e-01 7.250000e-01 0.000000e+00 5.000000e-01
1.384306e-03 2.041052e-04 4.370004e-01 7.750000e-01 0.000000e+00 5.000000e-01
2.054876e-03 2.491908e-04 4.370004e-01 8.250000e-01 0.000000e+00 5.000000e-01
2.323242e-03 2.630558e-04 4.370004e-01 8.750000e-01 0.000000e+00 5.000000e-01
2.297680e-03 2.635624e-04 4.370004e-01 9.250000e-01 0.000000e+00 5.000000e-01
2.484397e-03 2.710704e-04 4.370004e-01 9.750000e-01 0.000000e+00 5.000000e-01
2.356599e-03 2.668329e-04 4.370004e-01 1.025000e+00 0.000000e+00 5.000000e-01
3.180901e-03 3.060830e-04 4.370004e-01 1.075000e+00 0.000000e+00 5.000000e-01
2.026922e-03 2.458008e-04 4.370004e-01 1.125000e+00 0.000000e+00 5.000000e-01
1.951179e-03 2.401740e-04 4.370004e-01 1.175000e+00 0.000000e+00 5.000000e-01
2.480650e-03 2.674960e-04 4.370004e-01 1.225000e+00 0.000000e+00 5.000000e-01
1.951486e-03 2.366528e-04 4.370004e-01 1.275000e+00 0.000000e+00 5.000000e-01
1.803691e-03 2.254618e-04 4.370004e-01 1.325000e+00 0.000000e+00 5.000000e-01
2.669847e-03 2.753743e-04 4.370004e-01 1.375000e+00 0.000000e+00 5.000000e-01
2.404347e-03 2.592679e-04 4.370004e-01 1.425000e+00 0.000000e+00 5.000000e-01
1.352138e-03 1.951648e-04 4.370004e-01 1.475000e+00 0.000000e+00 5.000000e-01
1.912918e-03 2.319760e-04 4.370004e-01 1.525000e+00 0.000000e+00 5.000000e-01
1.791082e-03 2.238859e-04 4.370004e-01 1.575000e+00 0.000000e+00 5.000000e-01
1.671716e-03 2.158182e-04 4.370004e-01 1.625000e+00 0.000000e+00 5.000000e-01
1.554334e-03 2.077072e-04 4.370004e-01 1.675000e+00 0.000000e+00 5.000000e-01
1.565789e-03 2.055988e-04 4.370004e-01 1.725000e+00 0.000000e+00 5.000000e-01
1.768594e-03 2.176995e-04 4.370004e-01 1.775000e+00 0.000000e+00 5.000000e-01
1.760444e-03 2.166964e-04 4.370004e-01 1.825000e+00 0.000000e+00 5.000000e-01
1.268864e-03 1.831453e-04 4.370004e-01 1.875000e+00 0.000000e+00 5.000000e-01
2.325599e-03 2.479106e-04 4.370004e-01 1.925000e+00 0.000000e+00 5.000000e-01
1.790986e-03 2.171896e-04 4.370004e-01 1.975000e+00 0.000000e+00 5.000000e-01
2.000374e-03 2.294594e-04 4.370004e-01 2.025000e+00 0.000000e+00 5.000000e-01
1.391344e-03 1.893385e-04 4.370004e-01 2.075000e+00 0.000000e+00 5.000000e-01
7.153706e-04 1.351930e-04 4.370004e-01 2.125000e+00 0.000000e+00 5.000000e-01
7.565868e-04 1.381338e-04 4.370004e-01 2.175000e+00 0.000000e+00 5.000000e-01
5.029315e-04 1.124591e-04 4.370004e-01 2.225000e+00 0.000000e+00 5.000000e-01
6.455333e-04 1.266002e-04 4.370004e-01 2.275000e+00 0.000000e+00 5.000000e-01
6.943070e-04 1.312123e-04 4.370004e-01 2.325000e+00 0.000000e+00 5.000000e-01
3.426360e-04 9.157407e-05 4.370004e-01 2.375000e+00 0.000000e+00 5.000000e-01
6.789399e-04 1.283084e-04 4.370004e-01 2.425000e+00 0.000000e+00 5.000000e-01
2.865371e-04 8.271629e-05 4.370004e-01 2.475000e+00 0.000000e+00 5.000000e-01
2.371164e-04 7.498304e-05 4.370004e-01 2.525000e+00 0.000000e+00 5.000000e-01
3.273479e-04 8.748766e-05 4.370004e-01 2.575000e+00 0.000000e+00 5.000000e-01
4.168373e-04 9.824970e-05 4.370004e-01 2.625000e+00 0.000000e+00 5.000000e-01
5.505816e-04 1.123879e-04 4.370004e-01 2.675000e+00 0.000000e+00 5.000000e-01
1.814987e-04 6.416960e-05 4.370004e-01 2.725000e+00 0.000000e+00 5.000000e-01
2.248557e-04 7.110627e-05 4.370004e-01 2.775000e+00 0.000000e+00 5.000000e-01
3.536826e-04 8.842083e-05 4.370004e-01 2.825000e+00 0.000000e+00 5.000000e-01
2.624433e-04 7.576128e-05 4.370004e-01 2.875000e+00 0.000000e+00 5.000000e-01
2.159136e-04 6.827808e-05 4.370004e-01 2.925000e+00 0.000000e+00 5.000000e-01
4.665722e-04 9.947433e-05 4.370004e-01 2.975000e+00 0.000000e+00 5.000000e-01
2.941227e-04 7.860807e-05 4.370004e-01 3.025000e+00 0.000000e+00 5.000000e-01
2.890394e-04 7.724958e-05 4.370004e-01 3.075000e+00 0.000000e+00 5.000000e-01
3.251419e-04 8.128597e-05 4.370004e-01 3.125000e+00 0.000000e+00 5.000000e-01
2.011519e-04 6.361017e-05 4.370004e-01 3.175000e+00 0.000000e+00 5.000000e-01
2.756263e-04 7.366565e-05 4.370004e-01 3.225000e+00 0.000000e+00 5.000000e-01
2.708964e-04 7.240093e-05 4.370004e-01 3.275000e+00 0.000000e+00 5.000000e-01
1.527493e-04 5.400567e-05 4.370004e-01 3.325000e+00 0.000000e+00 5.000000e-01
3.356085e-04 7.910491e-05 4.370004e-01 3.375000e+00 0.000000e+00 5.000000e-01
3.659932e-04 8.183971e-05 4.370004e-01 3.425000e+00 0.000000e+00 5.000000e-01
3.234118e-04 7.623075e-05 4.370004e-01 3.475000e+00 0.000000e+00 5.000000e-01
3.853460e-04 8.215749e-05 4.370004e-01 3.525000e+00 0.000000e+00 5.000000e-01
2.057131e-04 5.938525e-05 4.370004e-01 3.575000e+00 0.000000e+00 5.000000e-01
4.024775e-04 8.215735e-05 4.370004e-01 3.625000e+00 0.000000e+00 5.000000e-01
4.231450e-04 8.298722e-05 4.370004e-01 3.675000e+00 0.000000e+00 5.000000e-01
4.432182e-04 8.376231e-05 4.370004e-01 3.725000e+00 0.000000e+00 5.000000e-01
4.247139e-04 8.026549e-05 4.370004e-01 3.775000e+00 0.000000e+00 5.000000e-01
5.515032e-04 8.946924e-05 4.370004e-01 3.825000e+00 0.000000e+00 5.000000e-01
4.135953e-04 7.551425e-05 4.370004e-01 3.875000e+00 0.000000e+00 5.000000e-01
4.976142e-04 8.072580e-05 4.370004e-01 3.925000e+00 0.000000e+00 5.000000e-01
3.477053e-04 6.571272e-05 4.370004e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.565634e-01 3.296997e-03 4.570004e-01 2.500000e-02 0.000000e+00 5.000000e-01
2.010669e-01 2.484772e-03 4.570004e-01 7.500000e-02 0.000000e+00 5.000000e-01
5.694636e-02 1.329016e-03 4.570004e-01 1.250000e-01 0.000000e+00 5.000000e-01
2.496884e-02 8.762355e-04 4.570004e-01 1.750000e-01 0.000000e+00 5.000000e-01
1.283210e-02 6.321930e-04 4.570004e-01 2.250000e-01 0.000000e+00 5.000000e-01
5.404840e-03 4.121157e-04 4.570004e-01 2.750000e-01 0.000000e+00 5.000000e-01
1.985705e-03 2.482133e-04 4.570004e-01 3.250000e-01 0.000000e+00 5.000000e-01
1.539834e-03 2.222562e-04 4.570004e-01 3.750000e-01 0.000000e+00 5.000000e-01
9.994968e-04 1.766878e-04 4.570004e-01 4.250000e-01 0.000000e+00 5.000000e-01
8.803869e-04 1.663777e-04 4.570004e-01 4.750000e-01 0.000000e+00 5.000000e-01
1.230807e-03 1.996635e-04 4.570004e-01 5.250000e-01 0.000000e+00 5.000000e-01
1.426613e-03 2.103429e-04 4.570004e-01 5.750000e-01 0.000000e+00 5.000000e-01
6.966601e-04 1.485286e-04 4.570004e-01 6.250000e-01 0.000000e+00 5.000000e-01
1.159746e-03 1.881358e-04 4.570004e-01 6.750000e-01 0.000000e+00 5.000000e-01
1.388373e-03 2.047048e-04 4.570004e-01 7.250000e-01 0.000000e+00 5.000000e-01
1.538387e-03 2.175612e-04 4.570004e-01 7.750000e-01 0.000000e+00 5.000000e-01
1.693631e-03 2.263213e-04 4.570004e-01 8.250000e-01 0.000000e+00 5.000000e-01
2.176735e-03 2.565311e-04 4.570004e-01 8.750000e-01 0.000000e+00 5.000000e-01
2.082960e-03 2.525964e-04 4.570004e-01 9.250000e-01 0.000000e+00 5.000000e-01
