# Intensity Error [-0.5K,K,0] DeltaE [0,0,L] [H,0,0]
#  shape: 67x80x1x1
1.551186e-03 2.287106e-04 -2.630000e-01 2.025000e+00 0.000000e+00 5.000000e-01
1.346718e-03 2.129352e-04 -2.630000e-01 2.075000e+00 0.000000e+00 5.000000e-01
2.002893e-03 2.585734e-04 -2.630000e-01 2.125000e+00 0.000000e+00 5.000000e-01
1.191522e-03 1.985880e-04 -2.630000e-01 2.175000e+00 0.000000e+00 5.000000e-01
2.639533e-04 9.332218e-05 -2.630000e-01 2.225000e+00 0.000000e+00 5.000000e-01
3.293387e-04 1.041465e-04 -2.630000e-01 2.275000e+00 0.000000e+00 5.000000e-01
1.960881e-04 8.005330e-05 -2.630000e-01 2.325000e+00 0.000000e+00 5.000000e-01
3.242847e-04 1.025480e-04 -2.630000e-01 2.375000e+00 0.000000e+00 5.000000e-01
5.113096e-04 1.278279e-04 -2.630000e-01 2.425000e+00 0.000000e+00 5.000000e-01
2.515747e-04 8.894536e-05 -2.630000e-01 2.475000e+00 0.000000e+00 5.000000e-01
3.102623e-04 9.811468e-05 -2.630000e-01 2.525000e+00 0.000000e+00 5.000000e-01
3.085760e-04 9.758118e-05 -2.630000e-01 2.575000e+00 0.000000e+00 5.000000e-01
4.266796e-04 1.140354e-04 -2.630000e-01 2.625000e+00 0.000000e+00 5.000000e-01
4.184388e-04 1.118334e-04 -2.630000e-01 2.675000e+00 0.000000e+00 5.000000e-01
4.117295e-04 1.100396e-04 -2.630000e-01 2.725000e+00 0.000000e+00 5.000000e-01
5.217765e-04 1.229850e-04 -2.630000e-01 2.775000e+00 0.000000e+00 5.000000e-01
4.007330e-04 1.071014e-04 -2.630000e-01 2.825000e+00 0.000000e+00 5.000000e-01
1.119061e-04 5.595305e-05 -2.630000e-01 2.875000e+00 0.000000e+00 5.000000e-01
1.636363e-04 6.680451e-05 -2.630000e-01 2.925000e+00 0.000000e+00 5.000000e-01
1.594213e-04 6.508374e-05 -2.630000e-01 2.975000e+00 0.000000e+00 5.000000e-01
2.103352e-04 7.436499e-05 -2.630000e-01 3.025000e+00 0.000000e+00 5.000000e-01
1.538744e-04 6.281942e-05 -2.630000e-01 3.075000e+00 0.000000e+00 5.000000e-01
3.963830e-04 9.909719e-05 -2.630000e-01 3.125000e+00 0.000000e+00 5.000000e-01
1.923872e-04 6.801973e-05 -2.630000e-01 3.175000e+00 0.000000e+00 5.000000e-01
2.820072e-04 8.140940e-05 -2.630000e-01 3.225000e+00 0.000000e+00 5.000000e-01
2.709189e-04 7.820848e-05 -2.630000e-01 3.275000e+00 0.000000e+00 5.000000e-01
3.915811e-04 9.229745e-05 -2.630000e-01 3.325000e+00 0.000000e+00 5.000000e-01
2.964893e-04 7.924106e-05 -2.630000e-01 3.375000e+00 0.000000e+00 5.000000e-01
1.251755e-04 5.110383e-05 -2.630000e-01 3.425000e+00 0.000000e+00 5.000000e-01
3.298831e-04 8.247300e-05 -2.630000e-01 3.475000e+00 0.000000e+00 5.000000e-01
4.461707e-04 9.512653e-05 -2.630000e-01 3.525000e+00 0.000000e+00 5.000000e-01
1.974892e-04 6.245296e-05 -2.630000e-01 3.575000e+00 0.000000e+00 5.000000e-01
3.085541e-04 7.714070e-05 -2.630000e-01 3.625000e+00 0.000000e+00 5.000000e-01
4.873054e-04 9.557008e-05 -2.630000e-01 3.675000e+00 0.000000e+00 5.000000e-01
5.800467e-04 1.025408e-04 -2.630000e-01 3.725000e+00 0.000000e+00 5.000000e-01
3.889251e-04 8.292153e-05 -2.630000e-01 3.775000e+00 0.000000e+00 5.000000e-01
5.799021e-04 9.945592e-05 -2.630000e-01 3.825000e+00 0.000000e+00 5.000000e-01
7.407793e-04 1.092269e-04 -2.630000e-01 3.875000e+00 0.000000e+00 5.000000e-01
9.331671e-04 1.166509e-04 -2.630000e-01 3.925000e+00 0.000000e+00 5.000000e-01
8.088873e-04 1.044310e-04 -2.630000e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.066325e-01 2.998432e-03 -2.430000e-01 2.500000e-02 0.000000e+00 5.000000e-01
1.745157e-01 2.244775e-03 -2.430000e-01 7.500000e-02 0.000000e+00 5.000000e-01
4.819073e-02 1.177840e-03 -2.430000e-01 1.250000e-01 0.000000e+00 5.000000e-01
2.219636e-02 7.968038e-04 -2.430000e-01 1.750000e-01 0.000000e+00 5.000000e-01
1.391223e-02 6.284912e-04 -2.430000e-01 2.250000e-01 0.000000e+00 5.000000e-01
1.024584e-02 5.430289e-04 -2.430000e-01 2.750000e-01 0.000000e+00 5.000000e-01
8.719300e-03 5.017400e-04 -2.430000e-01 3.250000e-01 0.000000e+00 5.000000e-01
7.942626e-03 4.798322e-04 -2.430000e-01 3.750000e-01 0.000000e+00 5.000000e-01
6.514536e-03 4.352714e-04 -2.430000e-01 4.250000e-01 0.000000e+00 5.000000e-01
5.510289e-03 3.997589e-04 -2.430000e-01 4.750000e-01 0.000000e+00 5.000000e-01
6.540783e-03 4.350870e-04 -2.430000e-01 5.250000e-01 0.000000e+00 5.000000e-01
5.644744e-03 4.052695e-04 -2.430000e-01 5.750000e-01 0.000000e+00 5.000000e-01
4.335154e-03 3.563480e-04 -2.430000e-01 6.250000e-01 0.000000e+00 5.000000e-01
5.750001e-03 4.107150e-04 -2.430000e-01 6.750000e-01 0.000000e+00 5.000000e-01
4.350762e-03 3.576309e-04 -2.430000e-01 7.250000e-01 0.000000e+00 5.000000e-01
4.633262e-03 3.709585e-04 -2.430000e-01 7.750000e-01 0.000000e+00 5.000000e-01
4.974138e-03 3.860685e-04 -2.430000e-01 8.250000e-01 0.000000e+00 5.000000e-01
4.461849e-03 3.643091e-04 -2.430000e-01 8.750000e-01 0.000000e+00 5.000000e-01
3.694316e-03 3.317601e-04 -2.430000e-01 9.250000e-01 0.000000e+00 5.000000e-01
3.931098e-03 3.447807e-04 -2.430000e-01 9.750000e-01 0.000000e+00 5.000000e-01
3.121602e-03 3.090852e-04 -2.430000e-01 1.025000e+00 0.000000e+00 5.000000e-01
3.002152e-03 3.032638e-04 -2.430000e-01 1.075000e+00 0.000000e+00 5.000000e-01
2.996892e-03 3.027324e-04 -2.430000e-01 1.125000e+00 0.000000e+00 5.000000e-01
2.853750e-03 2.943425e-04 -2.430000e-01 1.175000e+00 0.000000e+00 5.000000e-01
1.715593e-03 2.292562e-04 -2.430000e-01 1.225000e+00 0.000000e+00 5.000000e-01
1.986063e-03 2.482582e-04 -2.430000e-01 1.275000e+00 0.000000e+00 5.000000e-01
1.304269e-03 2.012536e-04 -2.430000e-01 1.325000e+00 0.000000e+00 5.000000e-01
1.231796e-03 1.947645e-04 -2.430000e-01 1.375000e+00 0.000000e+00 5.000000e-01
1.290879e-03 1.991874e-04 -2.430000e-01 1.425000e+00 0.000000e+00 5.000000e-01
1.108483e-03 1.847477e-04 -2.430000e-01 1.475000e+00 0.000000e+00 5.000000e-01
1.174649e-03 1.905535e-04 -2.430000e-01 1.525000e+00 0.000000e+00 5.000000e-01
6.843546e-04 1.459051e-04 -2.430000e-01 1.575000e+00 0.000000e+00 5.000000e-01
6.210700e-04 1.388760e-04 -2.430000e-01 1.625000e+00 0.000000e+00 5.000000e-01
4.932923e-04 1.233234e-04 -2.430000e-01 1.675000e+00 0.000000e+00 5.000000e-01
7.988432e-04 1.566666e-04 -2.430000e-01 1.725000e+00 0.000000e+00 5.000000e-01
3.685214e-04 1.063833e-04 -2.430000e-01 1.775000e+00 0.000000e+00 5.000000e-01
4.293711e-04 1.147548e-04 -2.430000e-01 1.825000e+00 0.000000e+00 5.000000e-01
1.040279e-03 1.784068e-04 -2.430000e-01 1.875000e+00 0.000000e+00 5.000000e-01
9.878644e-04 1.746321e-04 -2.430000e-01 1.925000e+00 0.000000e+00 5.000000e-01
1.004054e-03 1.774940e-04 -2.430000e-01 1.975000e+00 0.000000e+00 5.000000e-01
1.122064e-03 1.870114e-04 -2.430000e-01 2.025000e+00 0.000000e+00 5.000000e-01
1.799781e-03 2.363238e-04 -2.430000e-01 2.075000e+00 0.000000e+00 5.000000e-01
2.040629e-03 2.511848e-04 -2.430000e-01 2.125000e+00 0.000000e+00 5.000000e-01
1.164034e-03 1.888320e-04 -2.430000e-01 2.175000e+00 0.000000e+00 5.000000e-01
3.025912e-04 9.568811e-05 -2.430000e-01 2.225000e+00 0.000000e+00 5.000000e-01
4.825039e-04 1.206263e-04 -2.430000e-01 2.275000e+00 0.000000e+00 5.000000e-01
4.815905e-04 1.203981e-04 -2.430000e-01 2.325000e+00 0.000000e+00 5.000000e-01
2.376792e-04 8.403250e-05 -2.430000e-01 2.375000e+00 0.000000e+00 5.000000e-01
3.509097e-04 1.012993e-04 -2.430000e-01 2.425000e+00 0.000000e+00 5.000000e-01
2.879902e-04 9.107097e-05 -2.430000e-01 2.475000e+00 0.000000e+00 5.000000e-01
4.547324e-04 1.136837e-04 -2.430000e-01 2.525000e+00 0.000000e+00 5.000000e-01
2.827156e-04 8.940306e-05 -2.430000e-01 2.575000e+00 0.000000e+00 5.000000e-01
5.568384e-04 1.245136e-04 -2.430000e-01 2.625000e+00 0.000000e+00 5.000000e-01
5.400420e-05 3.818674e-05 -2.430000e-01 2.675000e+00 0.000000e+00 5.000000e-01
1.587493e-04 6.480963e-05 -2.430000e-01 2.725000e+00 0.000000e+00 5.000000e-01
2.612452e-04 8.261351e-05 -2.430000e-01 2.775000e+00 0.000000e+00 5.000000e-01
2.601428e-04 8.226517e-05 -2.430000e-01 2.825000e+00 0.000000e+00 5.000000e-01
2.568147e-04 8.121227e-05 -2.430000e-01 2.875000e+00 0.000000e+00 5.000000e-01
9.986121e-05 4.993063e-05 -2.430000e-01 2.925000e+00 0.000000e+00 5.000000e-01
1.963751e-04 6.943000e-05 -2.430000e-01 2.975000e+00 0.000000e+00 5.000000e-01
2.413173e-04 7.631153e-05 -2.430000e-01 3.025000e+00 0.000000e+00 5.000000e-01
2.345578e-04 7.417458e-05 -2.430000e-01 3.075000e+00 0.000000e+00 5.000000e-01
4.109861e-04 9.687105e-05 -2.430000e-01 3.125000e+00 0.000000e+00 5.000000e-01
3.119692e-04 8.337813e-05 -2.430000e-01 3.175000e+00 0.000000e+00 5.000000e-01
1.744690e-04 6.168496e-05 -2.430000e-01 3.225000e+00 0.000000e+00 5.000000e-01
4.274848e-04 9.558921e-05 -2.430000e-01 3.275000e+00 0.000000e+00 5.000000e-01
2.127251e-04 6.727043e-05 -2.430000e-01 3.325000e+00 0.000000e+00 5.000000e-01
5.087075e-04 1.038408e-04 -2.430000e-01 3.375000e+00 0.000000e+00 5.000000e-01
2.084395e-04 6.591551e-05 -2.430000e-01 3.425000e+00 0.000000e+00 5.000000e-01
2.039088e-04 6.448224e-05 -2.430000e-01 3.475000e+00 0.000000e+00 5.000000e-01
2.779737e-04 7.429350e-05 -2.430000e-01 3.525000e+00 0.000000e+00 5.000000e-01
3.480127e-04 8.202901e-05 -2.430000e-01 3.575000e+00 0.000000e+00 5.000000e-01
2.262484e-04 6.531309e-05 -2.430000e-01 3.625000e+00 0.000000e+00 5.000000e-01
2.930437e-04 7.326332e-05 -2.430000e-01 3.675000e+00 0.000000e+00 5.000000e-01
2.855442e-04 7.138747e-05 -2.430000e-01 3.725000e+00 0.000000e+00 5.000000e-01
4.407495e-04 8.644082e-05 -2.430000e-01 3.775000e+00 0.000000e+00 5.000000e-01
3.706084e-04 7.565299e-05 -2.430000e-01 3.825000e+00 0.000000e+00 5.000000e-01
4.023488e-04 7.603892e-05 -2.430000e-01 3.875000e+00 0.000000e+00 5.000000e-01
6.607772e-04 9.538068e-05 -2.430000e-01 3.925000e+00 0.000000e+00 5.000000e-01
4.214124e-04 7.450091e-05 -2.430000e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.021687e-01 3.020784e-03 -2.229999e-01 2.500000e-02 0.000000e+00 5.000000e-01
1.638215e-01 2.199395e-03 -2.229999e-01 7.500000e-02 0.000000e+00 5.000000e-01
4.003217e-02 1.072976e-03 -2.229999e-01 1.250000e-01 0.000000e+00 5.000000e-01
1.831192e-02 7.238429e-04 -2.229999e-01 1.750000e-01 0.000000e+00 5.000000e-01
1.329076e-02 6.156835e-04 -2.229999e-01 2.250000e-01 0.000000e+00 5.000000e-01
1.143016e-02 5.700851e-04 -2.229999e-01 2.750000e-01 0.000000e+00 5.000000e-01
8.557582e-03 4.924341e-04 -2.229999e-01 3.250000e-01 0.000000e+00 5.000000e-01
7.803839e-03 4.697365e-04 -2.229999e-01 3.750000e-01 0.000000e+00 5.000000e-01
7.400493e-03 4.554696e-04 -2.229999e-01 4.250000e-01 0.000000e+00 5.000000e-01
6.463993e-03 4.262236e-04 -2.229999e-01 4.750000e-01 0.000000e+00 5.000000e-01
6.605559e-03 4.318196e-04 -2.229999e-01 5.250000e-01 0.000000e+00 5.000000e-01
6.723410e-03 4.358145e-04 -2.229999e-01 5.750000e-01 0.000000e+00 5.000000e-01
6.637510e-03 4.339082e-04 -2.229999e-01 6.250000e-01 0.000000e+00 5.000000e-01
5.804028e-03 4.083705e-04 -2.229999e-01 6.750000e-01 0.000000e+00 5.000000e-01
5.423334e-03 3.934508e-04 -2.229999e-01 7.250000e-01 0.000000e+00 5.000000e-01
4.771417e-03 3.681235e-04 -2.229999e-01 7.750000e-01 0.000000e+00 5.000000e-01
4.169720e-03 3.427493e-04 -2.229999e-01 8.250000e-01 0.000000e+00 5.000000e-01
2.878965e-03 2.850606e-04 -2.229999e-01 8.750000e-01 0.000000e+00 5.000000e-01
3.508485e-03 3.150718e-04 -2.229999e-01 9.250000e-01 0.000000e+00 5.000000e-01
3.012501e-03 2.926004e-04 -2.229999e-01 9.750000e-01 0.000000e+00 5.000000e-01
3.290808e-03 3.055444e-04 -2.229999e-01 1.025000e+00 0.000000e+00 5.000000e-01
3.287059e-03 3.051964e-04 -2.229999e-01 1.075000e+00 0.000000e+00 5.000000e-01
1.814950e-03 2.268692e-04 -2.229999e-01 1.125000e+00 0.000000e+00 5.000000e-01
2.360868e-03 2.607148e-04 -2.229999e-01 1.175000e+00 0.000000e+00 5.000000e-01
2.066325e-03 2.435193e-04 -2.229999e-01 1.225000e+00 0.000000e+00 5.000000e-01
1.485304e-03 2.059749e-04 -2.229999e-01 1.275000e+00 0.000000e+00 5.000000e-01
1.538700e-03 2.093911e-04 -2.229999e-01 1.325000e+00 0.000000e+00 5.000000e-01
1.597631e-03 2.134929e-04 -2.229999e-01 1.375000e+00 0.000000e+00 5.000000e-01
9.627601e-04 1.651123e-04 -2.229999e-01 1.425000e+00 0.000000e+00 5.000000e-01
9.738120e-04 1.670080e-04 -2.229999e-01 1.475000e+00 0.000000e+00 5.000000e-01
1.380206e-03 1.992160e-04 -2.229999e-01 1.525000e+00 0.000000e+00 5.000000e-01
9.731380e-04 1.668921e-04 -2.229999e-01 1.575000e+00 0.000000e+00 5.000000e-01
7.912676e-04 1.495359e-04 -2.229999e-01 1.625000e+00 0.000000e+00 5.000000e-01
7.985877e-04 1.509194e-04 -2.229999e-01 1.675000e+00 0.000000e+00 5.000000e-01
3.443480e-04 9.940494e-05 -2.229999e-01 1.725000e+00 0.000000e+00 5.000000e-01
6.367832e-04 1.357631e-04 -2.229999e-01 1.775000e+00 0.000000e+00 5.000000e-01
4.076288e-04 1.089438e-04 -2.229999e-01 1.825000e+00 0.000000e+00 5.000000e-01
4.702066e-04 1.175521e-04 -2.229999e-01 1.875000e+00 0.000000e+00 5.000000e-01
5.896094e-04 1.318410e-04 -2.229999e-01 1.925000e+00 0.000000e+00 5.000000e-01
1.170657e-03 1.850977e-04 -2.229999e-01 1.975000e+00 0.000000e+00 5.000000e-01
1.281478e-03 1.931908e-04 -2.229999e-01 2.025000e+00 0.000000e+00 5.000000e-01
1.618160e-03 2.162366e-04 -2.229999e-01 2.075000e+00 0.000000e+00 5.000000e-01
1.657300e-03 2.176148e-04 -2.229999e-01 2.125000e+00 0.000000e+00 5.000000e-01
1.130732e-03 1.787851e-04 -2.229999e-01 2.175000e+00 0.000000e+00 5.000000e-01
5.065159e-04 1.193875e-04 -2.229999e-01 2.225000e+00 0.000000e+00 5.000000e-01
6.730368e-04 1.373839e-04 -2.229999e-01 2.275000e+00 0.000000e+00 5.000000e-01
6.121905e-04 1.305198e-04 -2.229999e-01 2.325000e+00 0.000000e+00 5.000000e-01
3.296307e-04 9.515689e-05 -2.229999e-01 2.375000e+00 0.000000e+00 5.000000e-01
3.265123e-04 9.425667e-05 -2.229999e-01 2.425000e+00 0.000000e+00 5.000000e-01
4.831298e-04 1.138751e-04 -2.229999e-01 2.475000e+00 0.000000e+00 5.000000e-01
2.102009e-04 7.431781e-05 -2.229999e-01 2.525000e+00 0.000000e+00 5.000000e-01
2.070382e-04 7.319911e-05 -2.229999e-01 2.575000e+00 0.000000e+00 5.000000e-01
1.517539e-04 6.195375e-05 -2.229999e-01 2.625000e+00 0.000000e+00 5.000000e-01
2.989982e-04 8.631371e-05 -2.229999e-01 2.675000e+00 0.000000e+00 5.000000e-01
9.768163e-05 4.884131e-05 -2.229999e-01 2.725000e+00 0.000000e+00 5.000000e-01
9.579559e-05 4.789830e-05 -2.229999e-01 2.775000e+00 0.000000e+00 5.000000e-01
3.304090e-04 8.830567e-05 -2.229999e-01 2.825000e+00 0.000000e+00 5.000000e-01
1.846963e-04 6.530040e-05 -2.229999e-01 2.875000e+00 0.000000e+00 5.000000e-01
1.808139e-04 6.392777e-05 -2.229999e-01 2.925000e+00 0.000000e+00 5.000000e-01
4.041009e-04 9.524857e-05 -2.229999e-01 2.975000e+00 0.000000e+00 5.000000e-01
8.919953e-05 4.460018e-05 -2.229999e-01 3.025000e+00 0.000000e+00 5.000000e-01
1.758288e-04 6.216531e-05 -2.229999e-01 3.075000e+00 0.000000e+00 5.000000e-01
6.036730e-04 1.140845e-04 -2.229999e-01 3.125000e+00 0.000000e+00 5.000000e-01
2.586077e-04 7.465466e-05 -2.229999e-01 3.175000e+00 0.000000e+00 5.000000e-01
2.181587e-04 6.898922e-05 -2.229999e-01 3.225000e+00 0.000000e+00 5.000000e-01
3.953345e-04 9.318241e-05 -2.229999e-01 3.275000e+00 0.000000e+00 5.000000e-01
2.638697e-04 7.617314e-05 -2.229999e-01 3.325000e+00 0.000000e+00 5.000000e-01
3.012942e-04 8.052628e-05 -2.229999e-01 3.375000e+00 0.000000e+00 5.000000e-01
3.804900e-04 8.968428e-05 -2.229999e-01 3.425000e+00 0.000000e+00 5.000000e-01
3.713484e-04 8.752979e-05 -2.229999e-01 3.475000e+00 0.000000e+00 5.000000e-01
2.395529e-04 6.915502e-05 -2.229999e-01 3.525000e+00 0.000000e+00 5.000000e-01
3.072996e-04 7.682660e-05 -2.229999e-01 3.575000e+00 0.000000e+00 5.000000e-01
3.708477e-04 8.292547e-05 -2.229999e-01 3.625000e+00 0.000000e+00 5.000000e-01
3.517676e-04 7.865988e-05 -2.229999e-01 3.675000e+00 0.000000e+00 5.000000e-01
5.839607e-04 9.732836e-05 -2.229999e-01 3.725000e+00 0.000000e+00 5.000000e-01
3.327593e-04 7.094601e-05 -2.229999e-01 3.775000e+00 0.000000e+00 5.000000e-01
5.531754e-04 8.974063e-05 -2.229999e-01 3.825000e+00 0.000000e+00 5.000000e-01
4.785058e-04 8.206644e-05 -2.229999e-01 3.875000e+00 0.000000e+00 5.000000e-01
5.419029e-04 8.568621e-05 -2.229999e-01 3.925000e+00 0.000000e+00 5.000000e-01
9.155411e-04 1.094349e-04 -2.229999e-01 3.975000e+00 0.000000e+00 5.000000e-01
2.989976e-01 3.090180e-03 -2.029999e-01 2.500000e-02 0.000000e+00 5.000000e-01
1.663546e-01 2.298104e-03 -2.029999e-01 7.500000e-02 0.000000e+00 5.000000e-01
3.968704e-02 1.120729e-03 -2.029999e-01 1.250000e-01 0.000000e+00 5.000000e-01
1.790542e-02 7.409322e-04 -2.029999e-01 1.750000e-01 0.000000e+00 5.000000e-01
1.132151e-02 5.807820e-04 -2.029999e-01 2.250000e-01 0.000000e+00 5.000000e-01
8.100496e-03 4.858361e-04 -2.029999e-01 2.750000e-01 0.000000e+00 5.000000e-01
7.501003e-03 4.634140e-04 -2.029999e-01 3.250000e-01 0.000000e+00 5.000000e-01
6.454684e-03 4.274723e-04 -2.029999e-01 3.750000e-01 0.000000e+00 5.000000e-01
6.937800e-03 4.405513e-04 -2.029999e-01 4.250000e-01 0.000000e+00 5.000000e-01
6.734968e-03 4.329408e-04 -2.029999e-01 4.750000e-01 0.000000e+00 5.000000e-01
5.534296e-03 3.933059e-04 -2.029999e-01 5.250000e-01 0.000000e+00 5.000000e-01
6.550421e-03 4.263967e-04 -2.029999e-01 5.750000e-01 0.000000e+00 5.000000e-01
5.230126e-03 3.794339e-04 -2.029999e-01 6.250000e-01 0.000000e+00 5.000000e-01
5.032222e-03 3.709809e-04 -2.029999e-01 6.750000e-01 0.000000e+00 5.000000e-01
6.021407e-03 4.078219e-04 -2.029999e-01 7.250000e-01 0.000000e+00 5.000000e-01
4.837644e-03 3.667414e-04 -2.029999e-01 7.750000e-01 0.000000e+00 5.000000e-01
3.738071e-03 3.229207e-04 -2.029999e-01 8.250000e-01 0.000000e+00 5.000000e-01
3.295631e-03 3.033880e-04 -2.029999e-01 8.750000e-01 0.000000e+00 5.000000e-01
3.673430e-03 3.197317e-04 -2.029999e-01 9.250000e-01 0.000000e+00 5.000000e-01
2.934587e-03 2.850328e-04 -2.029999e-01 9.750000e-01 0.000000e+00 5.000000e-01
2.217489e-03 2.479233e-04 -2.029999e-01 1.025000e+00 0.000000e+00 5.000000e-01
2.790890e-03 2.763397e-04 -2.029999e-01 1.075000e+00 0.000000e+00 5.000000e-01
2.203894e-03 2.433798e-04 -2.029999e-01 1.125000e+00 0.000000e+00 5.000000e-01
1.656934e-03 2.104313e-04 -2.029999e-01 1.175000e+00 0.000000e+00 5.000000e-01
2.192023e-03 2.420688e-04 -2.029999e-01 1.225000e+00 0.000000e+00 5.000000e-01
1.550511e-03 2.035926e-04 -2.029999e-01 1.275000e+00 0.000000e+00 5.000000e-01
9.669473e-04 1.611582e-04 -2.029999e-01 1.325000e+00 0.000000e+00 5.000000e-01
1.656485e-03 2.103742e-04 -2.029999e-01 1.375000e+00 0.000000e+00 5.000000e-01
1.171655e-03 1.766341e-04 -2.029999e-01 1.425000e+00 0.000000e+00 5.000000e-01
1.278934e-03 1.845987e-04 -2.029999e-01 1.475000e+00 0.000000e+00 5.000000e-01
9.178404e-04 1.574089e-04 -2.029999e-01 1.525000e+00 0.000000e+00 5.000000e-01
8.234846e-04 1.503475e-04 -2.029999e-01 1.575000e+00 0.000000e+00 5.000000e-01
9.959580e-04 1.659936e-04 -2.029999e-01 1.625000e+00 0.000000e+00 5.000000e-01
6.686641e-04 1.364909e-04 -2.029999e-01 1.675000e+00 0.000000e+00 5.000000e-01
3.915514e-04 1.046468e-04 -2.029999e-01 1.725000e+00 0.000000e+00 5.000000e-01
5.025199e-04 1.184455e-04 -2.029999e-01 1.775000e+00 0.000000e+00 5.000000e-01
3.864713e-04 1.032890e-04 -2.029999e-01 1.825000e+00 0.000000e+00 5.000000e-01
7.705695e-04 1.456242e-04 -2.029999e-01 1.875000e+00 0.000000e+00 5.000000e-01
6.057370e-04 1.291440e-04 -2.029999e-01 1.925000e+00 0.000000e+00 5.000000e-01
9.891784e-04 1.648636e-04 -2.029999e-01 1.975000e+00 0.000000e+00 5.000000e-01
1.958424e-03 2.308031e-04 -2.029999e-01 2.025000e+00 0.000000e+00 5.000000e-01
1.680295e-03 2.133984e-04 -2.029999e-01 2.075000e+00 0.000000e+00 5.000000e-01
2.105277e-03 2.383767e-04 -2.029999e-01 2.125000e+00 0.000000e+00 5.000000e-01
8.032066e-04 1.466451e-04 -2.029999e-01 2.175000e+00 0.000000e+00 5.000000e-01
6.372634e-04 1.300812e-04 -2.029999e-01 2.225000e+00 0.000000e+00 5.000000e-01
5.275950e-04 1.179741e-04 -2.029999e-01 2.275000e+00 0.000000e+00 5.000000e-01
4.153989e-04 1.038501e-04 -2.029999e-01 2.325000e+00 0.000000e+00 5.000000e-01
2.045170e-04 7.230822e-05 -2.029999e-01 2.375000e+00 0.000000e+00 5.000000e-01
5.507893e-04 1.174290e-04 -2.029999e-01 2.425000e+00 0.000000e+00 5.000000e-01
3.935770e-04 9.839461e-05 -2.029999e-01 2.475000e+00 0.000000e+00 5.000000e-01
3.882841e-04 9.707132e-05 -2.029999e-01 2.525000e+00 0.000000e+00 5.000000e-01
1.926665e-04 6.811833e-05 -2.029999e-01 2.575000e+00 0.000000e+00 5.000000e-01
1.904676e-04 6.734094e-05 -2.029999e-01 2.625000e+00 0.000000e+00 5.000000e-01
1.410192e-04 5.757100e-05 -2.029999e-01 2.675000e+00 0.000000e+00 5.000000e-01
4.573307e-04 1.022630e-04 -2.029999e-01 2.725000e+00 0.000000e+00 5.000000e-01
3.123143e-04 8.346989e-05 -2.029999e-01 2.775000e+00 0.000000e+00 5.000000e-01
1.316655e-04 5.375289e-05 -2.029999e-01 2.825000e+00 0.000000e+00 5.000000e-01
3.887713e-04 9.163503e-05 -2.029999e-01 2.875000e+00 0.000000e+00 5.000000e-01
2.962317e-04 7.917196e-05 -2.029999e-01 2.925000e+00 0.000000e+00 5.000000e-01
1.251673e-04 5.109949e-05 -2.029999e-01 2.975000e+00 0.000000e+00 5.000000e-01
3.364260e-04 8.410734e-05 -2.029999e-01 3.025000e+00 0.000000e+00 5.000000e-01
1.293125e-04 5.279211e-05 -2.029999e-01 3.075000e+00 0.000000e+00 5.000000e-01
3.543532e-04 8.858873e-05 -2.029999e-01 3.125000e+00 0.000000e+00 5.000000e-01
1.347776e-04 5.502293e-05 -2.029999e-01 3.175000e+00 0.000000e+00 5.000000e-01
1.802757e-04 6.373732e-05 -2.029999e-01 3.225000e+00 0.000000e+00 5.000000e-01
3.109365e-04 8.310204e-05 -2.029999e-01 3.275000e+00 0.000000e+00 5.000000e-01
2.630095e-04 7.592461e-05 -2.029999e-01 3.325000e+00 0.000000e+00 5.000000e-01
3.004113e-04 8.028870e-05 -2.029999e-01 3.375000e+00 0.000000e+00 5.000000e-01
2.096759e-04 6.630620e-05 -2.029999e-01 3.425000e+00 0.000000e+00 5.000000e-01
2.474484e-04 7.143290e-05 -2.029999e-01 3.475000e+00 0.000000e+00 5.000000e-01
3.203178e-04 8.008138e-05 -2.029999e-01 3.525000e+00 0.000000e+00 5.000000e-01
3.405652e-04 8.027333e-05 -2.029999e-01 3.575000e+00 0.000000e+00 5.000000e-01
5.206472e-04 9.505923e-05 -2.029999e-01 3.625000e+00 0.000000e+00 5.000000e-01
5.163034e-04 9.127301e-05 -2.029999e-01 3.675000e+00 0.000000e+00 5.000000e-01
6.475374e-04 9.992164e-05 -2.029999e-01 3.725000e+00 0.000000e+00 5.000000e-01
4.182673e-04 7.904803e-05 -2.029999e-01 3.775000e+00 0.000000e+00 5.000000e-01
3.741826e-04 7.338597e-05 -2.029999e-01 3.825000e+00 0.000000e+00 5.000000e-01
5.036618e-04 8.394651e-05 -2.029999e-01 3.875000e+00 0.000000e+00 5.000000e-01
6.748571e-04 9.544351e-05 -2.029999e-01 3.925000e+00 0.000000e+00 5.000000e-01
7.461579e-04 9.798130e-05 -2.029999e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.091493e-01 3.135063e-03 -1.829999e-01 2.500000e-02 0.000000e+00 5.000000e-01
1.658166e-01 2.288490e-03 -1.829999e-01 7.500000e-02 0.000000e+00 5.000000e-01
4.247515e-02 1.156886e-03 -1.829999e-01 1.250000e-01 0.000000e+00 5.000000e-01
1.862887e-02 7.669392e-04 -1.829999e-01 1.750000e-01 0.000000e+00 5.000000e-01
